128,1,1,2008/2009,22,2/15/2009 0:00,492999,8342,9987
129,1,1,2008/2009,22,2/14/2009 0:00,493000,9993,9984
130,1,1,2008/2009,22,2/14/2009 0:00,493001,8203,9991
131,1,1,2008/2009,22,2/14/2009 0:00,493002,10000,7947
132,1,1,2008/2009,22,2/14/2009 0:00,493003,9994,9999
133,1,1,2008/2009,22,2/14/2009 0:00,493004,9998,8571
134,1,1,2008/2009,22,2/14/2009 0:00,493005,9985,4049
135,1,1,2008/2009,22,2/14/2009 0:00,493006,9996,10001
136,1,1,2008/2009,23,2/22/2009 0:00,493007,10001,8342
137,1,1,2008/2009,23,2/22/2009 0:00,493008,8635,9985
138,1,1,2008/2009,23,2/21/2009 0:00,493009,9999,9998
139,1,1,2008/2009,23,2/21/2009 0:00,493010,4049,10000
140,1,1,2008/2009,23,2/21/2009 0:00,493011,8571,9986
141,1,1,2008/2009,23,2/21/2009 0:00,493012,9984,9994
142,1,1,2008/2009,23,2/21/2009 0:00,493013,7947,8203
143,1,1,2008/2009,23,2/20/2009 0:00,493014,9987,9996
144,1,1,2008/2009,23,2/21/2009 0:00,493015,9991,9993
145,1,1,2008/2009,24,2/28/2009 0:00,493016,9996,8635
146,1,1,2008/2009,24,2/27/2009 0:00,493017,8203,9987
147,1,1,2008/2009,24,2/28/2009 0:00,493018,9986,9998
148,1,1,2008/2009,24,3/1/2009 0:00,493019,9985,9984
149,1,1,2008/2009,24,3/1/2009 0:00,493020,9994,9991
150,1,1,2008/2009,24,2/28/2009 0:00,493021,8342,9999
151,1,1,2008/2009,24,2/28/2009 0:00,493022,9993,8571
152,1,1,2008/2009,24,2/28/2009 0:00,493023,7947,4049
153,1,1,2008/2009,24,2/28/2009 0:00,493024,10000,10001
154,1,1,2008/2009,25,3/8/2009 0:00,493025,9984,8342
155,1,1,2008/2009,25,3/6/2009 0:00,493026,9998,9985
156,1,1,2008/2009,25,3/7/2009 0:00,493027,8635,10000
157,1,1,2008/2009,25,3/7/2009 0:00,493028,8571,9994
158,1,1,2008/2009,25,3/7/2009 0:00,493029,9987,7947
159,1,1,2008/2009,25,3/8/2009 0:00,493030,10001,8203
160,1,1,2008/2009,25,3/7/2009 0:00,493031,9999,9996
161,1,1,2008/2009,25,3/7/2009 0:00,493032,9991,4049
162,1,1,2008/2009,25,3/7/2009 0:00,493033,9986,9993
163,1,1,2008/2009,26,3/13/2009 0:00,493034,8203,8635
164,1,1,2008/2009,26,3/15/2009 0:00,493035,9985,9987
165,1,1,2008/2009,26,3/14/2009 0:00,493036,9993,9998
166,1,1,2008/2009,26,3/14/2009 0:00,493037,9994,9986
167,1,1,2008/2009,26,3/14/2009 0:00,493038,7947,9984
168,1,1,2008/2009,26,3/15/2009 0:00,493039,8342,9991
169,1,1,2008/2009,26,3/14/2009 0:00,493040,10000,9999
170,1,1,2008/2009,26,3/14/2009 0:00,493041,9996,8571
171,1,1,2008/2009,26,3/14/2009 0:00,493042,4049,10001
172,1,1,2008/2009,27,3/20/2009 0:00,493043,8571,8342
173,1,1,2008/2009,27,3/22/2009 0:00,493044,9986,9985
174,1,1,2008/2009,27,3/22/2009 0:00,493045,9991,10000
175,1,1,2008/2009,27,3/21/2009 0:00,493046,9998,9994
176,1,1,2008/2009,27,3/21/2009 0:00,493047,10001,7947
177,1,1,2008/2009,27,3/21/2009 0:00,493048,9999,8203
178,1,1,2008/2009,27,3/21/2009 0:00,493049,9984,9996
179,1,1,2008/2009,27,3/21/2009 0:00,493050,9987,4049
180,1,1,2008/2009,27,3/21/2009 0:00,493051,8635,9993
181,1,1,2008/2009,28,4/5/2009 0:00,493052,9994,8635
182,1,1,2008/2009,28,4/4/2009 0:00,493053,9996,9998
183,1,1,2008/2009,28,4/4/2009 0:00,493054,8342,9986
184,1,1,2008/2009,28,4/4/2009 0:00,493055,10000,9984
185,1,1,2008/2009,28,4/4/2009 0:00,493056,7947,9991
186,1,1,2008/2009,28,4/4/2009 0:00,493057,4049,9999
187,1,1,2008/2009,28,4/4/2009 0:00,493058,8203,8571
188,1,1,2008/2009,28,4/4/2009 0:00,493059,9987,10001
189,1,1,2008/2009,28,4/5/2009 0:00,493060,9985,9993
190,1,1,2008/2009,29,4/12/2009 0:00,493061,8635,8342
191,1,1,2008/2009,29,4/10/2009 0:00,493062,9999,9987
192,1,1,2008/2009,29,4/11/2009 0:00,493063,9993,10000
193,1,1,2008/2009,29,4/11/2009 0:00,493064,9985,9994
194,1,1,2008/2009,29,4/11/2009 0:00,493065,8571,7947
195,1,1,2008/2009,29,4/11/2009 0:00,493066,9998,8203
196,1,1,2008/2009,29,4/11/2009 0:00,493067,9986,9996
197,1,1,2008/2009,29,4/11/2009 0:00,493068,9984,4049
198,1,1,2008/2009,29,4/12/2009 0:00,493069,9991,10001
199,1,1,2008/2009,3,8/30/2008 0:00,492491,8635,8571
200,1,1,2008/2009,3,8/30/2008 0:00,492492,9987,9994
201,1,1,2008/2009,3,8/30/2008 0:00,492493,9984,9998
202,1,1,2008/2009,3,8/31/2008 0:00,492494,9991,9986
203,1,1,2008/2009,3,8/30/2008 0:00,492495,7947,9996
204,1,1,2008/2009,3,8/30/2008 0:00,492496,8203,10000
205,1,1,2008/2009,3,8/31/2008 0:00,492497,9999,9985
206,1,1,2008/2009,3,8/29/2008 0:00,492498,4049,8342
207,1,1,2008/2009,3,8/30/2008 0:00,492499,10001,9993
208,1,1,2008/2009,30,4/19/2009 0:00,493070,10001,8635
209,1,1,2008/2009,30,4/18/2009 0:00,493071,9996,9985
210,1,1,2008/2009,30,4/18/2009 0:00,493072,8342,9998
211,1,1,2008/2009,30,4/18/2009 0:00,493073,4049,9986
212,1,1,2008/2009,30,4/18/2009 0:00,493074,8203,9984
213,1,1,2008/2009,30,4/17/2009 0:00,493075,9987,9991
214,1,1,2008/2009,30,4/19/2009 0:00,493076,7947,9999
215,1,1,2008/2009,30,4/18/2009 0:00,493077,10000,8571
216,1,1,2008/2009,30,4/18/2009 0:00,493078,9994,9993
217,1,1,2008/2009,31,4/24/2009 0:00,493079,9993,8342
218,1,1,2008/2009,31,4/26/2009 0:00,493080,9984,9987
219,1,1,2008/2009,31,4/25/2009 0:00,493081,9986,10000
220,1,1,2008/2009,31,4/26/2009 0:00,493082,9999,9991
221,1,1,2008/2009,31,4/25/2009 0:00,493083,8635,7947
222,1,1,2008/2009,31,4/25/2009 0:00,493084,9985,8203
223,1,1,2008/2009,31,4/25/2009 0:00,493085,9994,9996
224,1,1,2008/2009,31,4/25/2009 0:00,493086,8571,4049
225,1,1,2008/2009,31,4/25/2009 0:00,493087,9998,10001
226,1,1,2008/2009,32,5/3/2009 0:00,493088,4049,8635
227,1,1,2008/2009,32,5/2/2009 0:00,493089,10000,9985
228,1,1,2008/2009,32,5/2/2009 0:00,493090,7947,9998
229,1,1,2008/2009,32,5/2/2009 0:00,493091,8203,9986
230,1,1,2008/2009,32,5/2/2009 0:00,493092,9991,9984
231,1,1,2008/2009,32,5/1/2009 0:00,493093,8342,9994
